name,timestamp,emg1,emg2,emg3,label
bryan,10019,0.0,0.0,0.0,Rest
bryan,10069,0.0,0.0,0.0,Rest
bryan,10119,0.0,0.0,0.0,Rest
bryan,10169,0.0,0.0,0.0,Rest
bryan,10219,0.0,0.0,0.0,Rest
bryan,10269,0.0,0.0,0.0,Rest
bryan,10319,0.0,0.0,0.0,Rest
bryan,10369,0.0,0.0,0.0,Rest
bryan,10419,0.0,0.0,0.0,Rest
bryan,10469,0.0,0.0,0.0,Rest
bryan,10519,0.0,0.0,0.0,Rest
bryan,10569,0.0,0.0,0.0,Rest
bryan,10619,0.0,0.0,0.0,Rest
bryan,10669,0.0,0.0,0.0,Rest
bryan,10719,0.0,0.0,0.0,Rest
bryan,10769,0.0,0.0,0.0,Rest
bryan,10819,0.0,0.0,0.0,Rest
bryan,10869,0.0,0.0,0.0,Rest
bryan,10919,0.0,0.0,0.0,Rest
bryan,10969,0.0,0.0,0.0,Rest
bryan,11019,0.0,0.0,0.0,Rest
bryan,11069,0.0,0.0,0.0,Rest
bryan,11119,0.0,0.0,0.0,Rest
bryan,11169,0.0,0.0,0.0,Rest
bryan,11219,0.0,0.0,0.0,Rest
bryan,11269,0.0,0.0,0.0,Rest
bryan,11319,0.0,0.0,0.0,Rest
bryan,11369,0.0,0.0,0.0,Rest
bryan,11419,0.0,0.0,0.0,Rest
bryan,11469,0.0,0.0,0.0,Rest
bryan,11519,0.0,0.0,0.0,Rest
bryan,11569,0.0,0.0,0.0,Rest
bryan,11619,0.0,0.0,0.0,Rest
bryan,11669,0.0,0.0,0.0,Rest
bryan,11719,0.0,0.0,0.0,Rest
bryan,11769,0.0,0.0,0.0,Rest
bryan,11819,0.0,0.0,0.0,Rest
bryan,11869,0.0,0.0,0.0,Rest
bryan,11919,0.0,0.0,0.0,Rest
bryan,11969,0.0,0.0,0.0,Rest
bryan,12019,0.0,0.0,0.0,Rest
bryan,12069,0.0,0.0,0.0,Rest
bryan,12119,0.0,0.0,0.0,Rest
bryan,12169,0.0,0.0,0.0,Rest
bryan,12219,0.0,0.0,0.0,Rest
bryan,12269,0.0,0.0,0.0,Rest
bryan,12319,0.0,0.0,0.0,Rest
bryan,12369,0.0,0.0,0.0,Rest
bryan,12419,0.0,0.0,0.0,Rest
bryan,12469,0.0,0.0,0.0,Rest
bryan,12519,0.0,0.0,0.0,Rest
bryan,12569,0.0,0.0,0.0,Rest
bryan,12619,0.0,0.0,0.0,Rest
bryan,12669,0.0,0.0,0.0,Rest
bryan,12719,0.0,0.0,0.0,Rest
bryan,12769,0.0,0.0,0.0,Rest
bryan,12819,0.0,0.0,0.0,Rest
bryan,12869,0.0,0.0,0.0,Rest
bryan,12919,0.0,0.0,0.0,Rest
bryan,12969,0.0,0.0,0.0,Rest
bryan,13019,0.0,0.0,0.0,Rest
bryan,13069,0.0,0.0,0.0,Rest
bryan,13119,0.0,0.0,0.0,Rest
bryan,13169,0.0,0.0,0.0,Rest
bryan,13219,0.0,0.0,0.0,Rest
bryan,13269,0.0,0.0,0.0,Rest
bryan,13319,0.0,0.0,0.0,Rest
bryan,13369,0.0,0.0,0.0,Rest
bryan,13419,0.0,0.0,0.0,Rest
bryan,13469,0.0,0.0,0.0,Rest
bryan,13519,0.0,0.0,0.0,Rest
bryan,13569,0.0,0.0,0.0,Rest
bryan,13619,0.0,0.0,0.0,Rest
bryan,13669,0.0,0.0,0.0,Rest
bryan,13719,0.0,0.0,0.0,Rest
bryan,13769,0.0,0.0,0.0,Rest
bryan,13819,0.0,0.0,0.0,Rest
bryan,13869,0.0,0.0,0.0,Rest
bryan,13919,0.0,0.0,0.0,Rest
bryan,13969,0.0,0.0,0.0,Rest
bryan,14019,0.0,0.0,0.0,Rest
bryan,14069,0.0,0.0,0.0,Rest
bryan,14119,0.0,0.0,0.0,Rest
bryan,14169,0.0,0.0,0.0,Rest
bryan,14219,0.0,0.0,0.0,Rest
bryan,14269,0.0,0.0,0.0,Rest
bryan,14319,0.0,0.0,0.0,Rest
bryan,14369,0.0,0.0,0.0,Rest
bryan,14419,0.0,0.0,0.0,Rest
bryan,14469,0.0,0.0,0.0,Rest
bryan,14519,0.0,0.0,0.0,Rest
bryan,14569,0.0,0.0,0.0,Rest
bryan,14619,0.0,0.0,0.0,Rest
bryan,14669,0.0,0.0,0.0,Rest
bryan,14719,0.0,0.0,0.0,Rest
bryan,14769,0.0,0.0,0.0,Rest
bryan,14819,0.0,0.0,0.0,Rest
bryan,14869,0.0,0.0,0.0,Rest
bryan,14919,0.0,0.0,0.0,Rest
bryan,14969,0.0,0.0,0.0,Rest
bryan,15019,0.0,0.0,0.0,Rest
bryan,15069,0.0,0.0,0.0,Rest
bryan,15119,0.0,0.0,0.0,Rest
bryan,15169,0.0,0.0,0.0,Rest
bryan,15219,0.0,0.0,0.0,Rest
bryan,15269,0.0,0.0,0.0,Rest
bryan,15319,0.0,0.0,0.0,Rest
bryan,15369,0.0,0.0,0.0,Rest
bryan,15419,0.0,0.0,0.0,Rest
bryan,15469,0.0,0.0,0.0,Rest
bryan,15519,0.0,0.0,0.0,Rest
bryan,15569,0.0,0.0,0.0,Rest
bryan,15619,0.0,0.0,0.0,Rest
bryan,15669,0.0,0.0,0.0,Rest
bryan,15719,0.0,0.0,0.0,Rest
bryan,15769,0.0,0.0,0.0,Rest
bryan,15819,0.0,0.0,0.0,Rest
bryan,15869,0.0,0.0,0.0,Rest
bryan,15919,0.0,0.0,0.0,Rest
bryan,15969,0.0,0.0,0.0,Rest
bryan,16019,0.0,0.0,0.0,Rest
bryan,16069,0.0,0.0,0.0,Rest
bryan,16119,0.0,0.0,0.0,Rest
bryan,16169,0.0,0.0,0.0,Rest
bryan,16219,0.0,0.0,0.0,Rest
bryan,16269,0.0,0.0,0.0,Rest
bryan,16319,0.0,0.0,0.0,Rest
bryan,16369,0.0,0.0,0.0,Rest
bryan,16419,0.0,0.0,0.0,Rest
bryan,16469,0.0,0.0,0.0,Rest
bryan,16519,0.0,0.0,0.0,Rest
bryan,16569,0.0,0.0,0.0,Rest
bryan,16619,0.0,0.0,0.0,Rest
bryan,16669,0.0,0.0,0.0,Rest
bryan,16719,0.0,0.0,0.0,Rest
bryan,16769,0.0,0.0,0.0,Rest
bryan,16819,0.0,0.0,0.0,Rest
bryan,16869,0.0,0.0,0.0,Rest
bryan,16919,0.0,0.0,0.0,Rest
bryan,16969,0.0,0.0,0.0,Rest
bryan,17019,0.0,0.0,0.0,Rest
bryan,17069,0.0,0.0,0.0,Rest
bryan,17119,0.0,0.0,0.0,Rest
bryan,17169,0.0,0.0,0.0,Rest
bryan,17219,0.0,0.0,0.0,Rest
bryan,17269,0.0,0.0,0.0,Rest
bryan,17319,0.0,0.0,0.0,Rest
bryan,17369,0.0,0.0,0.0,Rest
bryan,17419,0.0,0.0,0.0,Rest
bryan,17469,0.0,0.0,0.0,Rest
bryan,17519,0.0,0.0,0.0,Rest
bryan,17569,0.0,0.0,0.0,Rest
bryan,17619,0.0,0.0,0.0,Rest
bryan,17669,0.0,0.0,0.0,Rest
bryan,17719,0.0,0.0,0.0,Rest
bryan,17769,0.0,0.0,0.0,Rest
bryan,17819,0.0,0.0,0.0,Rest
bryan,17869,0.0,0.0,0.0,Rest
bryan,17919,0.0,0.0,0.0,Rest
bryan,17969,0.0,0.0,0.0,Rest
bryan,18019,0.0,0.0,0.0,Rest
bryan,18069,0.0,0.0,0.0,Rest
bryan,18119,0.0,0.0,0.0,Rest
bryan,18169,0.0,0.0,0.0,Rest
bryan,18219,0.0,0.0,0.0,Rest
bryan,18269,0.0,0.0,0.0,Rest
bryan,18319,0.0,0.0,0.0,Rest
bryan,18369,0.0,0.0,0.0,Rest
bryan,18419,0.0,0.0,0.0,Rest
bryan,18469,0.0,0.0,0.0,Rest
bryan,18519,0.0,0.0,0.0,Rest
bryan,18569,0.0,0.0,0.0,Rest
bryan,18619,0.0,0.0,0.0,Rest
bryan,18669,0.0,0.0,0.0,Rest
bryan,18719,0.0,0.0,0.0,Rest
bryan,18769,0.0,0.0,0.0,Rest
bryan,18819,0.0,0.0,0.0,Rest
bryan,18869,0.0,0.0,0.0,Rest
bryan,18919,0.0,0.0,0.0,Rest
bryan,18969,0.0,0.0,0.0,Rest
bryan,19019,0.0,0.0,0.0,Rest
bryan,19069,0.0,0.0,0.0,Rest
bryan,19119,0.0,0.0,0.0,Rest
bryan,19169,0.0,0.0,0.0,Rest
bryan,19219,0.0,0.0,0.0,Rest
bryan,19269,0.0,0.0,0.0,Rest
bryan,19319,0.0,0.0,0.0,Rest
bryan,19369,0.0,0.0,0.0,Rest
bryan,19419,0.0,0.0,0.0,Rest
bryan,19469,0.0,0.0,0.0,Rest
bryan,19519,0.0,0.0,0.0,Rest
bryan,19569,0.0,0.0,0.0,Rest
bryan,19619,0.0,0.0,0.0,Rest
bryan,19669,0.0,0.0,0.0,Rest
bryan,19719,0.0,0.0,0.0,Rest
bryan,19769,0.0,0.0,0.0,Rest
bryan,19819,0.0,0.0,0.0,Rest
bryan,19869,0.0,0.0,0.0,Rest
bryan,19919,0.0,0.0,0.0,Rest
bryan,19969,0.0,0.0,0.0,Rest
bryan,20019,0.0,0.0,0.0,Rest
bryan,20069,0.0,0.0,0.0,Rest
bryan,20119,0.0,0.0,0.0,Rest
bryan,20169,0.0,0.0,0.0,Rest
bryan,20219,0.0,0.0,0.0,Rest
bryan,20269,0.0,0.0,0.0,Rest
bryan,20319,0.0,0.0,0.0,Rest
bryan,20369,0.0,0.0,0.0,Rest
bryan,20419,0.0,0.0,0.0,Rest
bryan,20469,0.0,0.0,0.0,Rest
bryan,20519,0.0,0.0,0.0,Rest
bryan,20569,0.0,0.0,0.0,Rest
bryan,20619,0.0,0.0,0.0,Rest
bryan,20669,0.0,0.0,0.0,Rest
bryan,20719,0.0,0.0,0.0,Rest
bryan,20769,0.0,0.0,0.0,Rest
bryan,20819,0.0,0.0,0.0,Rest
bryan,20869,0.0,0.0,0.0,Rest
bryan,20919,0.0,0.0,0.0,Rest
bryan,20969,0.0,0.0,0.0,Rest
bryan,21019,0.0,0.0,0.0,Rest
bryan,21069,0.0,0.0,0.0,Rest
bryan,21119,0.0,0.0,0.0,Rest
bryan,21169,0.0,0.0,0.0,Rest
bryan,21219,0.0,0.0,0.0,Rest
bryan,21269,0.0,0.0,0.0,Rest
bryan,21319,0.0,0.0,0.0,Rest
bryan,21369,0.0,0.0,0.0,Rest
