timestamp,emg1,emg2,emg3
271,3407.0,3141.0,5448.0
272,34073407.0,3141.0,2725.0
273,3407.0,3141.0,2725.0
274,3407.0,1139.0,2725.0
275,3407.0,1728.0,2725.0
276,3407.0,1728.0,2725.0
277,3407.0,1728.0,3652.0
278,3407.0,1728.0,3514.0
279,3407.0,1728.0,4279.0
280,3407.0,1728.0,4279.0
281,3407.0,1728.0,4279.0
282,3407.0,1728.0,4584.0
283,3407.0,1728.0,4584.0
284,3407.0,1728.0,4584.0
285,3407.0,1728.0,4584.0
286,3407.0,1728.0,4584.0
287,3407.0,4262.0,4119.0
288,3407.0,4262.0,4119.0
289,3407.0,4262.0,2483.0
290,3407.0,4262.0,2852.0
291,3407.0,4262.0,2852.0
292,3407.0,4262.0,4979.0
293,3407.0,1544.0,4979.0
294,3407.0,1544.0,4979.0
295,3407.0,1544.0,4979.0
296,3407.0,1544.0,1168.0
297,3407.0,1544.0,1168.0
298,3407.0,1544.0,1168.0
299,3407.0,1544.0,1168.0
300,3407.0,1534.0,1168.0
301,3407.0,2245.0,1168.0
302,3407.0,2245.0,1168.0
303,3407.0,2245.0,1168.0
304,3428.0,2245.0,1168.0
305,4637.0,2245.0,1168.0
306,4637.0,2245.0,1168.0
307,4637.0,2245.0,1168.0
308,4637.0,2245.0,1168.0
309,4637.0,2245.0,3876.0
310,4637.0,2245.0,3567.0
311,4637.0,4201.0,3567.0
312,4637.0,4201.0,3567.0
313,4637.0,4201.0,3567.0
314,4637.0,4201.0,3567.0
315,3831.0,4201.0,3567.0
316,3831.0,4201.0,3567.0
317,3831.0,4201.0,3567.0
318,3831.0,4201.0,2184.0
319,3831.0,4201.0,2184.0
320,5624.0,4201.0,5045.0
321,5624.0,4201.0,5045.0
322,5624.0,3730.0,5045.0
323,5624.0,2463.0,5045.0
324,5624.0,2463.0,5045.0
325,5624.0,2463.0,5045.0
326,5624.0,2553.0,5045.0
327,5624.0,2553.0,5045.0
328,5624.0,2553.0,3379.0
329,5624.0,2553.0,3379.0
330,5624.0,2553.0,3370.0
331,5624.0,2553.0,3370.0
332,5624.0,2553.0,3370.0
333,5624.0,2912.0,3370.0
334,5624624.0,2145.0,3370.0
335,5624.0,3865.0,3370.0
336,56240.0,2647.0,1650.0
337,3398.0,2647.0,1650.0
338,3398.0,4305.0,1650.0
339,3398.0,3163.0,1650.0
340,5414.0,3163.0,1650.0
341,5414.0,3163.0,1650.0
342,5414.0,3400.0,1650.0
343,5414.0,3400.0,1650.0
344,5414.0,936.0,1650.0
345,5414.0,936.0,1650.0
346,5414.0,936.0,1650.0
347,5414.0,936.0,3115.0
348,5414.0,2981.0,3115.0
349,5414.0,2981.0,3115.0
350,5414.0,2981.0,3115.0
351,5414.0,2981.0,3115.0
352,5414.0,3283.0,3115.0
353,5414.0,3283.0,3115.0
354,5414.0,3283.0,3115.0
355,5414.0,3283.0,3115.0
356,5414.0,3283.0,3115.0
357,5414.0,2474.0,3115.0
358,5414.0,2474.0,3115.0
359,5414.0,2474.0,3115.0
360,5414.0,2474.0,3115.0
361,2884.0,2474.0,3115.0
362,2884.0,2474.0,3115.0
363,2884.0,5181.0,3115.0
364,2884.0,2807.0,3115.0
365,2945.0,1968.0,3115.0
366,2945.0,2785.0,3115.0
367,2945.0,2785.0,3115.0
368,2945.0,2785.0,3115.0
369,2945.0,1440.0,3115.0
370,2945.0,2574.0,3115.0
371,2945.0,1852.0,3115.0
372,2945.0,1852.0,3115.0
373,2945.0,1852.0,3115.0
374,5506.0,2801.0,3115.0
375,5506.0,2801.0,3115.0
376,5506.0,2801.0,5682.0
377,5506.0,2739.0,5682.0
378,5506.0,3019.0,5682.0
379,5506.0,3019.0,5682.0
380,5506.0,5458.0,4462.0
381,5506.0,5458.0,4462.0
382,5506.0,5458.0,4462.0
383,5506.0,5458.0,4462.0
384,5506.0,5458.0,4462.0
385,5506.0,5458.0,4462.0
386,5506.0,2867.0,3208.0
387,5506.0,2092.0,3208.0
388,5506.0,2092.0,3208.0
389,5506.0,2092.0,3208.0
390,5506.0,2092.0,3208.0
391,5506.0,2092.0,3208.0
392,5506.0,2092.0,3208.0
393,5506.0,2092.0,6622.0
394,5506.0,2092.0,6622.0
395,5506.0,2092.0,8653.0
396,5506.0,2092.0,8653.0
397,5506.0,2092.0,8653.0
398,5506.0,2092.0,2579.0
399,5506.0,2092.0,4655.0
400,5506.0,2092.0,2366.0
401,5506.0,2092.0,4250.0
402,5506.0,2092.0,4250.0
403,5506.0,2092.0,4250.0
404,5506.0,2092.0,4250.0
405,5506.0,2092.0,4250.0
406,5506.0,2092.0,4250.0
407,5506.0,2092.0,4250.0
408,5506.0,1827.0,4250.0
409,5506.0,1827.0,4250.0
410,5172.0,1827.0,4250.0
2170,4646.0,1888.0,3356.0
2171,4646.0,1888.0,3356.0
2172,4646.0,2634.0,3356.0
2173,4646.0,2450.0,3356.0
2174,4646.0,2450.0,3356.0
2175,4646.0,2450.0,3356.0
2176,4646.0,2431.0,3356.0
2177,4646.0,2431.0,3356.0
2178,4646.0,2431.0,3322.0
2179,4646.0,4179.0,3322.0
2180,4646.0,4179.0,3322.0
2181,4646.0,4179.0,3322.0
2182,4646.0,4179.0,3322.0
2183,4646.0,4179.0,3322.0
2184,4646.0,2798.0,3322.0
2185,1696.0,2798.0,5706.0
2186,1696.0,2798.0,5706.0
2187,4.0,2798.0,5706.0
2188,16966.0,2798.0,5706.0
2189,6298.0,2798.0,5706.0
2190,6298.0,2798.0,5706.0
2191,6298.0,2798.0,5706.0
2192,6298.0,3865.0,5706.0
2193,6298.0,3865.0,5706.0
2194,6298.0,3865.0,5706.0
2195,2278.0,3865.0,5706.0
2196,2278.0,3865.0,5706.0
2197,2278.0,3865.0,2477.0
2198,2278.0,3865.0,2477.0
2199,2278.0,3865.0,2477.0
2200,2278.0,3865.0,2477.0
2201,2278.0,3865.0,2477.0
2202,2278.0,3865.0,5283.0
2203,2278.0,3865.0,5283.0
2204,2278.0,3865.0,5283.0
2205,2278.0,3865.0,5283.0
2206,2278.0,3865.0,5283.0
2207,2278.0,3865.0,5283.0
2208,2278.0,3865.0,5283.0
2209,2278.0,3865.0,5283.0
2210,2278.0,3865.0,5283.0
2211,2278.0,3865.0,5283.0
2212,2278.0,3865.0,5283.0
2213,2278.0,3865.0,5283.0
2214,2278.0,3865.0,5283.0
2215,2278.0,3865.0,5283.0
2216,2278.0,3865.0,5283.0
2217,2278.0,3865.0,5283.0
2218,2278.0,3865.0,5283.0
2219,2278.0,3865.0,5283.0
2220,2278.0,3865.0,5283.0
2221,2278.0,3865.0,4264.0
2222,2278.0,3865.0,4264.0
2223,2278.0,3865.0,4264.0
2224,2278.0,3865.0,4266.0
2225,2278.0,3865.0,4659.0
2226,2278.0,3865.0,5240.0
2227,2278.0,3865.0,5240.0
2228,2278.0,3865.0,5240.0
2229,2278.0,3865.0,1994.0
2230,7932.0,3865.0,3962.0
2231,7932.0,3865.0,5056.0
2232,7932.0,3865.0,5056.0
2233,7932.0,3865.0,5056.0
2234,7932.0,3865.0,5056.0
2235,7932.0,3865.0,5056.0
2236,7932.0,3865.0,5056.0
2237,7932.0,3865.0,5056.0
2238,7932.0,3865.0,5056.0
2239,7932.0,3865.0,5056.0
2240,7932.0,3865.0,3228.0
2241,6194.0,3865.0,3228.0
2242,6194.0,3865.0,3228.0
2243,7423.0,3865.0,3228.0
2244,7423.0,3865.0,3228.0
2245,7423.0,3865.0,2475.0
2246,7423.0,3865.0,2475.0
2247,7423.0,3865.0,2475.0
2248,7423.0,3865.0,2475.0
2249,3617.0,3865.0,2475.0
2250,3617.0,3865.0,2475.0
2251,3617.0,3865.0,2475.0
2252,3617.0,3865.0,2475.0
2253,3760.0,3865.0,2475.0
2254,3760.0,3865.0,2130.0
2255,3760.0,3865.0,4836.0
2256,3951.0,3865.0,4836.0
2257,3951.0,3865.0,4836.0
2258,3951.0,3865.0,4836.0
2259,3951.0,3865.0,4836.0
2260,4435.0,3865.0,2964.0
2261,4435.0,3865.0,2964.0
2262,4727.0,3865.0,2964.0
2263,4727.0,3865.0,2964.0
2264,4727.0,3865.0,2964.0
2265,4727.0,3865.0,2964.0
2266,4727.0,3865.0,2964.0
2267,4727.0,3865.0,6498.0
2268,4727.0,3865.0,6498.0
2269,4727.0,3865.0,2352.0
2270,4727.0,3865.0,2352.0
2271,4727.0,3865.0,3041.0
2272,4727.0,3865.0,3041.0
2273,4727.0,3865.0,3041.0
2274,4727.0,3865.0,3041.0
2275,4727.0,3865.0,3041.0
2276,4727.0,3865.0,3041.0
2277,4727.0,3865.0,3041.0
2278,4727.0,3865.0,3041.0
2279,2514.0,3865.0,3041.0
2280,2514.0,3865.0,3041.0
2281,4740.0,3865.0,3041.0
2282,4740.0,3865.0,3041.0
2283,4740.0,3865.0,3041.0
2284,4740.0,3865.0,3041.0
2285,4740.0,3865.0,3041.0
2286,4740.0,3865.0,3041.0
2287,47440.0,3865.0,4152.0
2288,4740.0,3865.0,4152.0
2289,4740.0,3865.0,4152.0
2290,4740.0,3865.0,4152.0
2291,4740.0,3865.0,4152.0
2292,4740.0,3865.0,3178.0
2293,4740.0,3865.0,3178.0
2294,4740.0,3865.0,3201.0
2295,4740.0,3865.0,3201.0
2296,4740.0,3865.0,4439.0
3639,548.0,348.0,3226.0
3640,1067.0,374365.0,3743.0
4199,1131.0,1008.0,3852.0
4200,1131.0,3371.0,3852.0
4201,1131.0,3371.0,3852.0
4202,1308.0,3371.0,3852.0
4203,1308.0,3371.0,3852.0
4204,1308.0,3371.0,3852.0
4205,1308.0,3371.0,3852.0
4206,572.0,3371.0,3852.0
4207,572.0,3371.0,3852.0
4208,572.0,3371.0,3852.0
4209,572.0,3371.0,3852.0
4210,57245.0,3371.0,3852.0
4211,945.0,3371.0,3852.0
4212,705.0,3371.0,3852.0
4213,705.0,3371.0,3852.0
4214,478.0,3371.0,3852.0
4215,478.0,3371.0,3852.0
4216,478.0,3371.0,3852.0
4217,478.0,3371.0,3852.0
4218,910.0,3371.0,3852.0
4219,910.0,3371.0,3852.0
4220,968.0,3371.0,3852.0
4221,968.0,3371.0,3852.0
4222,968.0,3371.0,3852.0
4223,968.0,3371.0,3852.0
4224,968.0,3371.0,3852.0
4225,968.0,3371.0,3852.0
4226,968.0,3371.0,3852.0
4227,968.0,3371.0,3852.0
4228,968.0,3371.0,3852.0
4229,968.0,3371.0,3852.0
4230,968.0,3371.0,3852.0
4231,1296.0,3371.0,3852.0
4232,1296.0,3371.0,3852.0
4233,1296.0,3371.0,3852.0
4234,1296.0,3371.0,3852.0
4235,1296.0,3666.0,3852.0
4236,791.0,3666.0,3852.0
4237,791.0,3666.0,3852.0
4238,791.0,3666.0,3852.0
4239,791.0,3666.0,3852.0
4240,791.0,3666.0,3852.0
4241,791.0,3666.0,3852.0
4242,791.0,3666.0,3852.0
4243,791.0,3666.0,3852.0
4244,791.0,3666.0,3852.0
4245,791.0,3666.0,3852.0
4246,1651.0,361651.0,3666.0
4247,533.0,3920.0,3920.0
5146,1155.0,658.0,2825.0
5147,1155.0,658.0,2825.0
5148,1155.0,658.0,2825.0
5149,1155.0,658.0,2825.0
5150,1155.0,658.0,2825.0
5151,1153.0,658.0,2825.0
5152,1153.0,658.0,2825.0
5153,1153.0,658.0,2825.0
5154,1153.0,658.0,2825.0
5155,1153.0,658.0,2825.0
5156,1153.0,548.0,2825.0
5157,1153.0,473.0,2825.0
5158,1153.0,522.0,2825.0
5159,1153.0,522.0,2825.0
5160,1672.0,404.0,2825.0
5161,1672.0,404.0,2825.0
5162,1672.0,613.0,2825.0
5163,1672.0,613.0,2825.0
5164,1672.0,613.0,2825.0
5165,1672.0,474.0,2825.0
5166,1672.0,474.0,2825.0
5167,1672.0,391.0,2825.0
5168,1672.0,391.0,2825.0
5169,818.0,391.0,2825.0
5170,818.0,391.0,2825.0
5171,818.0,391.0,2825.0
5172,818.0,391.0,2825.0
5173,818.0,247.0,2825.0
